7.670448728065557553e+00,-2.934513159892235823e-01,-2.902610559743218355e-01,-7.439821720052121497e-05
4.445437258783959678e+00,-2.927563358815322148e-01,-2.909464475232872438e-01,-1.061678248595832215e-03
