7.670448728051686871e+00,-2.934513159857355946e-01,-2.902610559708739268e-01,-7.439821720061852211e-05
4.445437258770088995e+00,-2.927563358780572722e-01,-2.909464475198278444e-01,-1.061678248601440793e-03
